x,y,name,length,longitude,latitude
1442112.503,662667.0627,Blowout Mountain,1.86391347,-121.2969625,47.14773104
1605212.396,726663.3281,Porky Basin,1.65583704,-120.6419496,47.32584773
1611764.888,724996.7114,Pipe Creek,2.18270104,-120.615519,47.32130789
1500494.589,804661.7148,Paddy Go Easy Pass,2.26587098,-121.0664391,47.53838639
1486353.041,822424.3567,Robin Lakes,1.81438845,-121.1242544,47.58678505
1440644.25,427139.625,S Fork Tieton,8.65715516,-121.2933427,46.50190431
1489045.125,620345.9999,Quartz Creek,7.50794681,-121.1070452,47.03284426
1480987.25,627256.875,Quartz Mountain,6.81476558,-121.139583,47.05161772
1455156.25,551898,Richmond Mine,8.85168906,-121.240366,46.84437694
1434634.5,526211.8125,Pear Butte,7.38337361,-121.3213037,46.77339087
1458175.761,519531.7968,Rattlesnake Peaks,4.67440245,-121.2271073,46.7557083
1440709.375,586396.4376,Pleasant Valley Lake,2.2933923,-121.2994944,46.93857976
1464814.125,775030.0626,Pete Lake,5.98310599,-121.2097959,47.45636614
1434064.788,510751.4219,Pear Loop,2.45686276,-121.3229335,46.73098337
1475619.442,771863.9103,Polallie Ridge,7.36505654,-121.1660143,47.44794501
1639227.059,689985.2748,Ragan Spur,1.23262125,-120.5047877,47.2253767
1634463.926,694376.0346,Ragan,2.55231017,-120.5239629,47.23741238
1593985.287,691515.6387,Pit Overlook,4.19412464,-120.6868833,47.22942177
1451895.096,622649.1185,Sand Creek,12.18733392,-121.2561082,47.0382787
1400349.988,285071.1951,Pine Way,2.5641802,-121.4465761,46.11112025
1458517.776,487462.9437,Russell Ridge,8.59722587,-121.2245675,46.66778473
1433807.016,588845.6029,Pleasant Valley Loop,12.21128962,-121.3272276,46.94509971
1512765.775,758788.4455,Paris Creek,4.41025435,-121.01555,47.41286288
1436674.522,621864.2336,Pipeline,6.58857647,-121.3171169,47.03571058
1443745.87,759376.5086,Rachel Lake,4.33818741,-121.2943125,47.41290389
1581987.112,729846.3508,Teanaway Ridge,7.21605127,-120.7356358,47.3344218
1603277.869,725417.5627,Swauk Campground,4.21782954,-120.6497404,47.32242256
1616619.494,729535.9808,Swuak Meadow Spur,1.22727136,-120.5959684,47.33377048
1566087.41,751605.8785,Stafford Creek,4.66912742,-120.8000897,47.39392797
1424732.75,449093.5937,Tieton Meadows,4.47709869,-121.3574739,46.56164638
1456194,659796.5001,Upper Big Creek,2.22929714,-121.2402657,47.14023722
1422708.125,513515.2969,Sand Ridge,9.44047326,-121.3683418,46.73822786
1458656.25,505801.7813,Shellrock Peak,3.23447175,-121.2246871,46.71807318
1465276.25,555939.6875,Windy Ridge,3.16558234,-121.2000684,46.8557122
1463877.375,574340.8126,Soda Spring,4.86796975,-121.2063183,46.90613163
1411766.018,586253.125,Union Creek,6.70070175,-121.4153478,46.93732416
1406674.792,547104.7499,Swamp Lake,3.71115611,-121.433872,46.82982366
1465271.318,608028.7188,West Quartz Creek Loop,12.50498405,-121.201941,46.99853202
1444886.25,420454.6874,Ten Day,4.30502948,-121.2762366,46.48368947
1469530.125,786392.75,Waptus Pass,5.42037256,-121.191137,47.4876295
1467964.625,788231.2499,Waptus Burn,1.83191875,-121.197534,47.49263157
1483861.375,774000.125,Waptus River,7.91376002,-121.1327759,47.45398713
1423987.188,516383.9062,Twin Sisters,4.23031128,-121.3633659,46.74613184
1416065.125,458818.8282,Shoe Lake,1.46388514,-121.3923675,46.58804936
1424888.375,489048.2968,Sprial Butte,2.04700102,-121.3585843,46.67120632
1606324.329,685619.1495,Tuff Ridge,3.36642755,-120.6371783,47.21332495
1622924.985,704413.4597,Showshoe Ridge,3.38806479,-120.5704494,47.26491264
1455324.712,620176.0669,Sand Creek Cutoff,1.60013765,-121.2422604,47.03158755
1494618.771,643056.6074,Taneum Ridge,10.91563028,-121.0853699,47.09522682
1495807.513,644943.5209,South Fork Taneum,8.37585807,-121.0806531,47.10042433
1519074.094,615060.2175,Shoestring,3.36961531,-120.9864927,47.0189224
1512554.822,614228.2618,String,1.50561543,-121.0126077,47.01652812
1515619.402,611625.8653,Tipover,1.98602691,-121.0002557,47.00944675
1502807.845,630028.6644,Wells Meadow,1.06881376,-121.0521262,47.05966928
1521172.909,612726.6438,Tripod Flat,4.3555176,-120.9780215,47.01255933
1515293.793,621329.2767,Shoestring Lake,3.65635979,-121.0018084,47.03604608
1525544.896,623109.0628,South Fork Manastash,2.65585643,-120.9607388,47.04109742
1389193.048,300637.9812,South Climb,3.11445859,-121.4913345,46.15342997
1384552.891,297815.7455,Shorthorn,2.78426208,-121.5095001,46.14552979
1528750.149,763474.0957,South Esmerelda Peak,1.86742196,-120.9511028,47.42597673
1536134.358,735804.8833,Way Creek,4.60026182,-120.9206771,47.35023436
1506572.546,732637.296,West Fork Teanaway,10.19078683,-121.0398393,47.34105694
1554942.319,750028.9502,Standup,4.62559412,-120.8450574,47.3894799
1489540.286,794010.0318,Trail Creek,5.00187681,-121.1104494,47.50896323
1472121.613,799751.0881,Spade Lake,3.42293951,-121.181123,47.52431003
1470977.82,776087.0588,Tired Creek,2.80351915,-121.1849203,47.4594131
1476040.048,724734.735,Silver Creek Tie,1.63512229,-121.1627143,47.318754
1473433.97,744041.8611,Thorp Creek,2.07015293,-121.1738857,47.37162318
1501118.537,734811.1872,Sasse Mountain,8.35419354,-121.0618989,47.34691222
1506213.5,427848.5001,Whites Ridge Trail,5.32874018,-121.0329809,46.50535982
1393404.67,288671.1788,Snipes Mountain,4.88614392,-121.4741339,46.12075987
1461612,428814.0001,Trail,1.01030529,-121.2101395,46.50704355
1461072.596,625985.9096,Yellow Jacket,3.70256495,-121.2194239,47.04766266
1513877.139,733545.944,Yellow Hill,9.50552055,-121.0104019,47.34368132
1554102.422,368036.2381,Fort Simcoe,1.26063419,-120.8417663,46.34207134
1607178.143,540368.643,Kelley Hollow,5.44328259,-120.6327591,46.81507058
1574823.048,579965.3243,Observatory Road,7.51429233,-120.7625153,46.92342187
1709074.235,605310.0264,Whiskey Dick,2.66754557,-120.2248686,46.99288617
1708777.718,616096.1547,Bitterroot,4.93832955,-120.2259067,47.02246318
1504045.03,508947.8201,Bethel Ridge,4.92069341,-121.0438131,46.72770041
1462415.447,452309.1357,Blue Slide,4.37379505,-121.207786,46.5714888
1458519.244,446264.9317,Memorial Meadows,4.25336815,-121.2230573,46.5548183
1453875.246,430659.1052,Narrow Neck Gap,2.4745706,-121.2409338,46.51190784
1493540.127,468228.2139,Pickle Prarie,2.03046029,-121.0844991,46.61583918
1478250.276,454821.6433,Buckhorn Gap,1.92095289,-121.1449067,46.57875059
1481563.843,452424.0195,Leaning Tree,2.93583516,-121.1316534,46.57224964
1483688.122,533012.2423,4WD Rattlesnake,2.810632,-121.125749,46.79327105
1479875.44,551952.3473,Mud Springs,11.40295873,-121.1415858,46.84511972
1475521.998,555646.8611,Sweet Home,1.28403152,-121.1591065,46.85515134
1481394.424,560951.4873,Clover Springs,7.636221,-121.1358055,46.86982831
1468704.678,455903.0573,Short and Dirty,5.02900231,-121.1829032,46.58149559
1464700.332,450502.9616,Donniker,1.13625932,-121.1986375,46.56659201
1465106.323,458466.3611,Spencer Creek,2.04578086,-121.1973033,46.588438
1475251.49,452085.5735,Humphrey Butte,4.2592435,-121.1567411,46.57118023
1492638.512,469033.7477,Pickle Prarie Loop,1.15657477,-121.0881108,46.61802964
1479135.661,454290.9409,Buckhorn Gap Loop,1.05376466,-121.1413686,46.57731516
1503604.452,501650.5035,Bethel Oak,4.34970781,-121.0453688,46.70768261
1499766.708,503596.643,Bethel,1.23335061,-121.0607216,46.7129452
1535099.015,599687.6027,Summit Springs Tie,2.64833985,-120.9219164,46.97702601
1527072.926,592202.921,Cattle Camp,1.55732949,-120.9538968,46.95638174
1471000.19,455378.842,Spruce Creek,1.7337916,-121.1737565,46.58011229
1484010.777,459749.0867,Hog Back,2.83146629,-121.1221537,46.59238889
1486938.002,468203.7501,Sleepy Loop,1.08211709,-121.1107706,46.61563493
1440611.048,450716.4638,Section 3 Overlook,2.55526099,-121.2944175,46.56655226
1523986.59,599071.1625,CJR's Hideout,1.81230727,-120.9664187,46.97516424
1530483.634,604490.6109,Manastash Bypass,1.07557559,-120.9405134,46.99012603
1456456.914,447043.9815,Memorial Meadow-Blue Slide,1.60585206,-121.2312835,46.55690237
1435273.74,640662.7091,Naches Pass,6.33699804,-121.3235215,47.08721028
1409086.176,733448.0944,Twilight Lake,1.01829147,-121.433045,47.34078438
1578769.084,628247.437,Joe Watt Canyon Loop,10.83895612,-120.7473287,47.05584096
2507365.671,393947.3384,Greenbelt Trail,3.25968776,-117.0649454,46.36186347
1171108.739,826131.4013,Alki Trail,4.24031093,-122.4016342,47.58310949
1203426.282,869391.1808,Burke Gilman Trail,20.06502347,-122.2746726,47.70372474
1181820.79,720705.0626,BPA Trail,3.59609224,-122.3482372,47.29486843
1185045.82,835649.5581,Elliott Bay Trail,1.49348704,-122.3460846,47.61010132
1225541.63,785564.2718,Cedar River Trail - Renton,2.16751614,-122.1776477,47.47531515
1190110.34,806625.8385,Duwamish Trail,2.01163189,-122.3228416,47.53088342
1225884.218,823746.0762,I-90 Trail,1.01001394,-122.1795499,47.57998073
1213114.457,745885.8212,Green River Trail - Lower,2.32213253,-122.224377,47.36582846
1230705.016,810753.0371,Coal Creek Trail - N1,2.66053121,-122.1589164,47.54465059
1188243.181,761860.155,Des Moines Creek Trail - Des Moines,1.08767002,-122.3262024,47.40807667
1219399.898,798430.1229,Coulon Park Trail,1.06869956,-122.2035991,47.51021644
1201332.979,802944.938,Chief Sealth Trail,1.56295954,-122.2770923,47.52149744
1209281.771,745973.7278,Interurban Trail,14.74767274,-122.2398467,47.36583868
1219870.663,853306.4474,Lake Washington Public Access Trail,2.21052253,-122.2064981,47.6606397
1204484.21,759163.5036,Kent Puget Power Trail,1.16028021,-122.2603886,47.40169794
1225176.686,829226.8874,Lake To Lake Trail,3.98392706,-122.1828894,47.59496032
1221591.43,810760.1081,Lake Washington Trail,5.58884549,-122.1958065,47.54413873
1189127.961,860461.6844,Green Lake Trail,2.80599743,-122.3318772,47.67835835
1215826.25,749061.8125,Mill Creek Park,1.51819808,-122.2137155,47.37469549
1174829.418,853436.8899,Magnolia Connector,2.01731327,-122.3892134,47.65818324
1233359.081,747427.1004,Soos Creek To Lake Youngs Trail,1.13197216,-122.1428336,47.37123754
1227269.603,881500.8204,Tolt Pipeline Trail West,1.55401779,-122.1789186,47.73834095
1236877.902,849066.9831,Sr-520 Trail,4.60011332,-122.1371491,47.65000926
1216786.319,712542.1756,White River Trail,2.09866898,-122.2066529,47.27465456
1181291.95,821703.7361,West Seattle Bridge Trail,1.06306837,-122.3599644,47.57164105
1233551.175,749295.7937,Soos Creek Equestrian Trail,1.02943397,-122.1422156,47.37637046
1184922.67,725096.1807,West Campus Trail,1.03047756,-122.3361524,47.30710246
1181916.982,850861.8066,Ship Canal Trail,1.85988126,-122.3602185,47.65158821
1183489.188,856846.9375,Seattle Interuban Trail,8.10845245,-122.3544129,47.66809136
1193968.198,782663.9906,South 156th Way Trail,1.16433735,-122.3050112,47.46545552
1211782.419,779841.0561,Springbrook Trail,3.18824485,-122.2327604,47.45881372
1208946.756,815244.369,Seward Park Trail,2.49935585,-122.24739,47.55567205
1228420.418,850529.9295,Trillium,1.15709953,-122.1715766,47.65353236
1230138.412,850491.3126,Bridle Trails,1.22271896,-122.164605,47.65352611
1236234.315,802770.1505,Cougar Mountain W9 - De Leo Wall,1.09155331,-122.1358645,47.52308817
1238172.126,862705.6052,Sammamish River Trail,2.7119188,-122.1330454,47.6874603
1269759.6,741480.3858,Anaconda,1.09889021,-121.9955076,47.35692277
1259637.431,750057.0997,Green River To Cedar River Trail,3.26592267,-122.0370121,47.37989835
1266300.222,819882.9386,East Plateau Trail,1.18523648,-122.0155393,47.57163674
1258904.946,813660.402,East Lake Sammamish Trail,2.22817414,-122.0449961,47.55418887
1259249.125,868364.4642,Gasline Trail,1.28958683,-122.0479497,47.70413364
1238600.2,804400.1869,Cougar Mountain W1 - Wildside Trail,1.01892764,-122.1264277,47.52768982
1238226.552,801992.7544,Cougar Mountain W7 - Indian Trail,1.27403612,-122.1277387,47.5210705
1241936.888,806570.0991,Cougar Mountain C1 - Clay Pit Road,1.27065843,-122.1131052,47.53382485
1239980.411,805824.1949,Cougar Mountain C3 - Cave Hole Trail,1.2291498,-122.1209611,47.53167056
1242035.763,803227.1901,Cougar Mountain C6 - Quarry Trail,1.00519415,-122.1124285,47.52466826
1248068.081,807821.3484,Cougar Mountain E1 - Shangri La,1.1661022,-122.088394,47.5375953
1246191.929,800301.107,Gombu Wilderness Cliffs Trail,1.24652126,-122.0953717,47.51688017
1240070.878,802060.4044,Cougar Mountain S2 - Shy Bear Trail,1.71204377,-122.1202821,47.52136
1241004.008,797765.8157,Cougar Mountain S6 - Licorice Fern,1.42936053,-122.1161505,47.50964196
1268503.117,682576.4642,Enumclaw Foothills Trail,1.30013274,-121.9960688,47.19539359
1253730.561,797384.5646,Chybinski Loop Trail,1.26856201,-122.0646379,47.50930042
1261878.244,796450.7301,East Ridge,1.02187453,-122.0316052,47.50717929
1246540.241,711010.7115,Green River Natural Area Trails,1.00684523,-122.0866946,47.27215962
1267347.025,749446.7447,Danville-georgetown Open Space Private,1.53290637,-122.005853,47.37863302
1266472.5,792335,Chirico Trail,1.77677843,-122.0127016,47.49614168
1267679.5,803760.4999,Gas Line Trail,1.04095514,-122.0087041,47.52752071
1262948.5,802788.5,High School Trail,1.55950108,-122.0277725,47.524607
1265486.671,806346.4731,Issaquah To High Point Trail,2.08198503,-122.0177791,47.53449311
1266306.735,818822.6169,Klahanie Equestrian Trail,1.27601613,-122.0154304,47.56873098
1257168.759,765084.0582,Cedar River Trail,12.74660655,-122.0481647,47.42095446
1233474.701,764980.8096,Lake Youngs Trail,9.1772862,-122.1438434,47.41935721
1251355.707,812902.4276,Newport Way Trail,2.22276081,-122.0754987,47.5517021
1261297.001,804578.2474,Rainier Greenway Trail,1.49332041,-122.0345961,47.5294245
1262683.466,860519.2148,Redmond Ridge Trail,1.38518105,-122.0333868,47.68281685
1240885.361,865813.0306,Redmond Pse Trail,4.79584265,-122.1222927,47.69612978
1258266.727,869112.034,Redmond Watershed Preserve Trails,1.34623845,-122.051998,47.70612949
1263572.582,874544.6037,Redmond Ridge Trail Site Trails,1.32890931,-122.0308833,47.72130201
1240691.778,857225.6831,Redmond Central Connector Trail,1.07363683,-122.1223614,47.67258481
1268790,797206.4999,Poo Poo Point Trail,2.08655432,-122.0037046,47.5096153
1268063.025,804608.5002,Puget Power Trail,1.08035872,-122.0072177,47.52986504
1261839.703,876952.5713,Tolt Pipeline Trail East,6.73110067,-122.0381118,47.72780877
1245928.96,799904.817,Whittaker Wilderness Peak Trail,1.89286966,-122.0964032,47.51577943
1270010,799556.5001,Section Line Trail,1.61811992,-121.99895,47.51611998
1256729.656,814791.0388,Issaquah Creek,1.29612628,-122.0538932,47.55717056
1258732.77,713534.0125,Flaming Geyser,1.37763938,-122.037789,47.27973825
1259510.252,796974.6022,East Side,1.78736488,-122.0412253,47.50848871
1257080.06,788614.1338,Mae Valley Loop,5.04142149,-122.050391,47.48544335
1256581.85,790115.9342,Squak Mountain Road SE,1.21658505,-122.052525,47.48953271
1355305.805,779478.6231,Mailbox Peak Trail,1.21285504,-121.652647,47.46501653
1428092,995803,Bedal Creek,2.10546823,-121.3680384,48.06047051
1448039.264,970528.7374,Bald Eagle,11.8014296,-121.2854655,47.99178064
1394149.1,843992.7979,Bare Mountain Trail,4.17142686,-121.4989322,47.64330543
1381222.531,761693.0046,Bandera Mountain Trail,1.07724617,-121.5469294,47.41725354
1400449.796,746631.8618,Annette Lake Trail,3.26537128,-121.4685283,47.37664022
1276873.182,791973,15 Mile Rr Grade,1.64420041,-121.9706107,47.49568864
1407912.346,1034013.249,Beaver Lake,2.25391951,-121.4524165,48.1645387
1524456.172,1033708.043,Buck Creek Pass,3.88087171,-120.9750233,48.16659218
1375341.108,806529.4031,C C C Trail,5.773541,-121.5731463,47.53994031
1437107.502,946040.684,Blanca Lake,2.57562613,-121.3290452,47.92436278
1322117.47,1060726.319,Boulder River,3.80626934,-121.8056171,48.23436796
1273371.5,801387.5,Cable Line Trail,1.57953996,-121.9854896,47.52131282
1523804.853,1054615.85,Canyon Lake,5.25376076,-120.9782106,48.22387404
1491763.813,1037683.375,Grassy Point,2.53271233,-121.1090661,48.17687005
1430406.898,982224.8124,Goat Lake,1.75568387,-121.3579714,48.02333013
1421230.189,990372.707,Elliot Creek,6.47309202,-121.3958367,48.04537917
1276126.995,815743.9147,Grand Ridge Park Trails,2.69196956,-121.975427,47.56080322
1289124.047,848597.3728,Cottonwood Loop Trail,1.10953041,-121.9252026,47.65150219
1288406.79,765016.3462,Elk Ridge,1.16490504,-121.9219994,47.42238115
1278318.54,768931.136,Holder Ridge,1.50885016,-121.9630366,47.43260584
1463459.951,845984.1029,Fisher Lake,1.20925406,-121.2178795,47.65083128
1473258.151,847007.5194,Deception Creek,9.30472052,-121.1781678,47.65387422
1419869.352,805542.2217,Dingford Creek Trail,5.95464435,-121.3928475,47.53875554
1421152.591,798423.9251,Hester Lake Trail,2.36435752,-121.3873288,47.51928282
1401403.242,783640.2204,High Lakes Trail,3.80382185,-121.4665107,47.4781217
1404117.639,767355.3991,Denny Creek Trail,4.48624503,-121.4547384,47.43357195
1398424.459,759074.1788,Granite Mountain Trail,2.78328699,-121.4773241,47.41067979
1357593.565,679961.5447,Grass Mountain Trail,8.09978331,-121.6375971,47.19230291
1359181.235,671780.0936,Christoff Trail,1.93590219,-121.6307402,47.16993648
1373887.65,668398.5998,Divide Trail,7.61079713,-121.5714341,47.16122904
1418670.939,770653.0766,Commonwealth Basin Trail,3.16711022,-121.3960941,47.44307983
1283322.518,790072.5,East Tiger Summit,1.0261335,-121.9443869,47.49080621
1274519.5,788042,Hobart-mid Tiger Rr,1.63102468,-121.9798313,47.48479347
1281481,793905.9999,East Tiger Trail,1.35364014,-121.9521193,47.50122083
1514581.97,1022001.537,Dusty Ridge,1.99083136,-121.0151579,48.13434265
1406291.857,1018499,Falls Creek Pass Lake,5.25957439,-121.4582819,48.12197284
1508886.941,1032337.639,Gamma Way,3.36431619,-121.0387613,48.16256268
1459220.003,1075445.682,Green Mountain,2.97045845,-121.2438577,48.27957928
1276052.95,803214.8245,Highpoint Trail,1.05444857,-121.9747781,47.52645919
1456168.709,897619.3752,Johnson Ridge,6.16165706,-121.2494472,47.79217552
1466915.697,874259.6957,Iron Goat Trail,8.17722054,-121.204886,47.72842043
1422986.381,824673.652,Lake Dorothy,4.28413644,-121.3810949,47.59129314
1392649.424,774953.629,Kaleetan Lake Trail,3.48940263,-121.5014593,47.45401062
1374741.336,763111.417,Ira Spring Trail,3.5699195,-121.5731828,47.42090295
1393952.799,676979.1432,Kelly Butte Trail,5.15792508,-121.4912155,47.18547192
1283936.667,782264.4999,Iverson Railroad,1.3462611,-121.9413263,47.46943574
1388154.602,1020224.482,Independence/ North Lake,2.08550543,-121.5326026,48.12607377
1278862.941,806161.7175,Issaquah To Preston Trail,1.30151999,-121.9636285,47.53467969
1471878.036,1018221.569,Kennedy Ridge,1.36315936,-121.1898415,48.12309034
1378927.007,898138.5849,Lake Serene,2.09910728,-121.5636316,47.79116533
1279051.212,771021.5947,Holder Creek,1.30224855,-121.9602333,47.43837297
1520677.511,1046802.406,Miners Ridge,8.58150026,-120.9908357,48.20241087
1466441.186,1034739.901,Meadow Mountain,10.46232621,-121.2127047,48.16822279
1463940.831,989257.3459,North Fork Sauk,7.85332151,-121.2212433,48.04352244
1462199.005,957121.3459,N. Fork Skykomish # 1051,6.79770978,-121.2271509,47.95540894
1362078.406,791555.0048,Middle Fork Snoqualmie Natural Area,1.39233906,-121.6259673,47.4983874
1308082.743,864753.5833,Moss Lake Natural Area Trails,1.3208053,-121.8494234,47.69669585
1393560.04,833101.2785,Lennox Creek Trail,2.40834042,-121.5007608,47.61343144
1394204.219,824416.9787,Marten Lake Trail,1.04906736,-121.4977043,47.58964994
1408831.891,815873.1164,Nordrum Lake Trail,2.00192314,-121.438024,47.56672265
1456315.585,834578.8188,Necklace Valley,8.0942538,-121.2464233,47.6193867
1424418.144,791074.2191,Middle Fork Trail,8.2492084,-121.3737852,47.4992358
1398807.223,771155.4567,Melakwa Lake Trail,2.7747915,-121.4763824,47.44381063
1374175.368,769275.8709,Mt Defiance Trail,6.07757606,-121.5758083,47.43777985
1364059.613,757658.3801,Mcclellan Butte Trail,4.52987025,-121.6160138,47.40554863
1403344.902,645548.2502,Naches Pass West Trail,4.30797841,-121.4519211,47.09961945
1291309,784465,Nw Timber Trail,2.18651041,-121.911684,47.47583272
1463484.121,1015141.97,Lost Creek Ridge/ Round Lake,7.7283612,-121.2240809,48.11444505
1368761.401,1006732.025,Marten Creek,2.76569,-121.6111981,48.08837943
1277222.5,786839.9999,Middle Tiger Trail,1.41982695,-121.9688114,47.48163738
1514679.419,1045250.733,Miners Cabin,1.95278616,-121.0153809,48.19805408
1418375.406,1025776.725,Mt. Pugh,2.88546761,-121.4091713,48.14230743
1387849.236,1048557.312,Old Sauk,2.84866971,-121.5353747,48.2036982
1420811.5,966246.0625,Poodle Dog Pass,1.69982495,-121.3964272,47.97924834
1289469.463,805181.247,Preston Snoqualmie Trail,3.11945916,-121.9206295,47.53252392
1313562.64,782822.0465,Rattlesnake Mountain Trail,3.67136562,-121.8216032,47.47238635
1325989.198,769441.7954,Rattlesnake Lake Recreation Area,2.10101412,-121.7704951,47.43627
1274914.353,832634.8029,Pipeline Trail,1.08853303,-121.9816221,47.60703522
1380481.432,821110.883,Quartz Creek Trail,2.57723283,-121.5531266,47.58009879
1407936.076,783631.8989,Rock Creek Trail,3.49679696,-121.4400957,47.47831533
1385343.788,778447.9173,Pratt River Trail,15.12643509,-121.5311695,47.46333111
1471555.213,951156.0492,Pass Creek,3.41150524,-121.1887658,47.93929048
1400411.789,1027999.777,Peek-a-boo Lake,1.76704158,-121.4828313,48.14780864
1461653.854,977707.3552,Pilot Ridge,8.9859062,-121.2301526,48.01181223
1286622,790876.5001,Preston Rr Grade,3.18506025,-121.931103,47.49317478
1280914.818,799685,Preston Trail,2.85293774,-121.9548405,47.51703188
1277935.5,778563.5001,S Tiger Traverse,2.02823618,-121.9653068,47.45898836
1324490.934,1037771.245,Saddle Lake/ Via Meadow Mtn,3.46006058,-121.7943382,48.17158019
1373506.75,839042,Sunday Lake,3.55102455,-121.5823778,47.62898897
1481454.224,1061921.687,Sulphur Mountain,4.17811432,-121.1521261,48.2430617
1473003.312,1066063.437,Sulphur Creek,1.95219367,-121.1869413,48.25421396
1419999.625,961091.75,Silver Creek,2.06664223,-121.399501,47.96509755
1453664.407,943338.951,W. Cady Ridge # 1054,7.72227483,-121.2614282,47.91741582
1299594.312,802454.9315,Snoqualmie Ridge Trail,3.23873165,-121.8794598,47.52554397
1186719.669,888694.603,Shoreline Interurban Trail,1.82158197,-122.3443287,47.75557232
1296204.884,825186.9975,Snoqualmie Valley Trail,30.83108522,-121.8948022,47.58768642
1284756.873,770966.8911,Taylor Mountain Trails,1.10184609,-121.9371786,47.4385103
1283893.495,848407.956,Tolt River Jm Park Trails,1.12956496,-121.9464043,47.65072207
1284137.563,774237.0432,Upper Raging River Forest Trails,1.00029429,-121.9399218,47.44744279
1287450.624,764824.4573,Taylor Mountain Forest,1.05988667,-121.9258472,47.42180786
1406896.788,819967.5989,Snoqualmie Lake Trail,7.02312811,-121.4460602,47.57788263
1435717.159,826510.0013,West Fork Foss Lakes,2.84503175,-121.329588,47.59670518
1460993.912,851218.1464,Tonga Ridge,4.94759249,-121.2280792,47.66511611
1480035.949,859756.5818,Surprise Creek,2.88753258,-121.1510982,47.6889766
1407081.484,775820.9874,Snow Lake Trail,3.30323346,-121.4431735,47.45687594
1389350.912,758796.827,Talapus Lake Trail,2.16064743,-121.5139507,47.40960551
1403765.515,676098.2534,Sawmill Creek Trail,5.53852694,-121.4517124,47.18338829
1406389.282,673446.7866,Sawmill Ridge Trail,2.43764898,-121.4410345,47.17620551
1290525.249,789638.085,Silent Swamp,1.43978842,-121.9152278,47.48997342
1438685.492,1000151.553,Sloan Peak,2.93981132,-121.3249186,48.07269872
1360280.02,1039785.557,Squire Creek,4.32813362,-121.6478535,48.17861766
1398139.887,980278.2802,Sunrise Mine,2.25843159,-121.489682,48.01696009
1334126.001,1040340.84,Three Fingers/ Saddle Lake,4.40321608,-121.7550379,48.17904751
1274450.5,801589,Tiger Mountain Trail,1.04022956,-121.981139,47.52192072
1515589.411,1029679.441,Upper Suiattle,3.46447991,-121.0112374,48.15540065
1514728.374,1019224.67,Upper Suiattle River,1.65669956,-121.0144844,48.12673565
1272648,801127.4999,W Tiger No 3 Trail,2.70022693,-121.9883972,47.52056281
1271077,796784,West Tiger Rr Grade,3.07774685,-121.9944206,47.50857643
1408413.963,1039003.196,Whitechuck Bench,5.54298636,-121.4506082,48.17822846
1350962.103,941158.3831,Wallace Lake via Upper Falls,3.8504952,-121.6799827,47.90797572
1355569.288,928952.8141,Greg Ball Trail to Wallace Lake,2.43348754,-121.6604719,47.87471346
1353193.811,927383.4752,Woody,2.58931003,-121.6700534,47.87031642
1353373.313,928670.7095,Old Railroad Grade,2.14088556,-121.6694,47.87385145
1318256.2,998449.0974,Mount Pilchuck,3.0143067,-121.817187,48.06355207
1283682.104,710949.6581,Nolte Park,1.4150983,-121.9371024,47.273944
1336182.802,666565.814,Federation Forest,1.30791705,-121.7228689,47.1547011
1332419,789475,Boulder Garden Loop,1.52615112,-121.7457972,47.49146358
1332955.682,791964.4998,Old Big Si Trail,1.75885721,-121.7437856,47.49831061
1330151,790851.9999,Little Si Trail,1.79316249,-121.755058,47.49513943
1339463.5,792404,Mt Teneriffe Road Tr,5.57192131,-121.7174909,47.49979363
1334776.4,791873.5,Mount Si Trail,4.00666189,-121.7364156,47.49813965
1337189,790987.5,Talus Loop Trail,1.43497332,-121.7266017,47.49581434
1330259.538,770126.4267,Olallie,1.4749747,-121.753287,47.43833392
1331404.67,767381.1745,Cedar Butte,1.26630243,-121.7484849,47.43085867
1345305.312,767534.7488,Mount Washington,1.60350931,-121.692341,47.43186923
1360630.286,765419.8973,Forest Service Road 9020,1.18088162,-121.6303097,47.42669062
1364291,769697.5001,Dirty Harry's Peak,1.93291162,-121.6157672,47.43855918
1342364.725,773279.365,Twin Falls,1.90002194,-121.7045745,47.44749351
1298366.311,587501.5,Pack Trail,1.31817431,-121.8693269,46.93624378
1287863.5,588957.5,West Boundary,7.79560055,-121.9114681,46.93972782
1286455.062,535483,Gobbler's Knob,1.10683276,-121.9132702,46.7930553
1325994.333,631150,Clearwater,8.01220545,-121.761538,47.0571701
1333366.5,616557.5001,Clearwest Peak,1.20274978,-121.7310502,47.01748384
1388080.5,625999.4999,Dalles Ridge,1.71828188,-121.5121989,47.04550314
1387691,626400.9999,Ranger Creek,3.49344194,-121.5137818,47.04659019
1376441,624477.4999,Snoquera Falls,1.73590173,-121.5588011,47.04091144
1392084.5,627266,Noble Knob,6.03915069,-121.4962035,47.04911519
1397379.5,609676.9999,Rainier View,1.76126441,-121.474093,47.00107347
1339870.25,523173.8593,Bench & Snow Lake,1.09656939,-121.6992868,46.76173306
1363845.012,497263.6526,Backbone Lake,2.62246088,-121.6021874,46.69165159
1367944.5,515531.7187,Backbone Ridge,1.1633401,-121.5868553,46.74189551
1374862.427,436576.4396,Angry Mountain,7.50835316,-121.5550516,46.52566664
1298693.809,484672.3536,Allen Mountain,2.70647553,-121.8609142,46.6543396
1339440.034,396665.2217,Bishop Ridge,7.70093171,-121.6933662,46.41484817
